userId,productId,actionCode,device_type,timestamp,user_encoded,item_encoded,rating,gender_encoded,category_encoded,brand_encoded,device_encoded,hour,day_of_week,month,is_weekend,time_of_day,season
45,2,cart,mobile,2025-11-19 05:29:24,15,0,0.7,0,7,3,1,5,2,10,0,0,3
36,18,view,mobile,2025-11-19 05:39:07,6,16,0.3,1,0,5,1,5,2,10,0,0,3
31,6,view,desktop,2025-11-19 05:41:09,1,4,0.3,0,5,2,0,5,2,11,0,0,3
31,18,cart,desktop,2025-11-19 05:43:28,1,16,0.7,0,0,5,0,5,2,10,0,0,3
31,2,view,desktop,2025-11-19 05:44:48,1,0,0.3,0,7,3,0,5,2,10,0,0,3
32,3,view,desktop,2025-11-19 06:18:18,2,1,0.3,0,0,3,0,6,2,10,0,1,3
47,15,cart,mobile,2025-11-19 06:25:35,17,13,0.7,1,1,0,1,6,2,10,0,1,3
32,8,cart,desktop,2025-11-19 06:56:31,2,6,0.7,0,5,5,0,6,2,10,0,1,3
47,17,view,desktop,2025-11-19 07:05:55,17,15,0.3,1,0,4,0,7,2,10,0,1,3
34,23,purchase,desktop,2025-11-19 07:14:10,4,21,1.0,0,6,5,0,7,2,10,0,1,3
41,9,cart,desktop,2025-11-19 07:49:02,11,7,0.7,0,2,3,0,7,2,10,0,1,3
35,14,view,desktop,2025-11-19 08:12:02,5,12,0.3,0,1,1,0,8,2,10,0,1,3
36,21,cart,desktop,2025-11-19 08:17:09,6,19,0.7,1,4,4,0,8,2,11,0,1,3
49,13,view,desktop,2025-11-19 08:17:17,19,11,0.3,1,1,1,0,8,2,10,0,1,3
45,29,view,tablet,2025-11-19 08:22:21,15,27,0.3,0,3,1,2,8,2,10,0,1,3
42,16,view,desktop,2025-11-19 08:28:19,12,14,0.3,0,0,0,0,8,2,10,0,1,3
34,23,view,mobile,2025-11-19 08:41:00,4,21,0.3,0,6,5,1,8,2,10,0,1,3
47,28,view,desktop,2025-11-19 08:48:55,17,26,0.3,1,3,4,0,8,2,10,0,1,3
35,16,view,desktop,2025-11-19 08:59:40,5,14,0.3,0,0,0,0,8,2,10,0,1,3
46,21,view,desktop,2025-11-19 09:30:19,16,19,0.3,1,4,4,0,9,2,10,0,1,3
28,27,view,mobile,2025-11-19 09:43:51,0,25,0.3,2,7,3,1,9,2,10,0,1,3
38,7,view,mobile,2025-11-19 09:46:28,8,5,0.3,1,5,4,1,9,2,10,0,1,3
35,20,view,desktop,2025-11-19 09:52:09,5,18,0.3,0,4,4,0,9,2,11,0,1,3
35,11,view,mobile,2025-11-19 09:53:11,5,9,0.3,0,2,3,1,9,2,10,0,1,3
37,16,cart,desktop,2025-11-19 09:58:26,7,14,0.7,1,0,0,0,9,2,10,0,1,3
36,22,view,desktop,2025-11-19 10:13:53,6,20,0.3,1,6,5,0,10,2,10,0,1,3
33,23,view,desktop,2025-11-19 10:25:09,3,21,0.3,0,6,5,0,10,2,11,0,1,3
39,18,view,mobile,2025-11-19 10:34:21,9,16,0.3,1,0,5,1,10,2,10,0,1,3
36,9,cart,desktop,2025-11-19 10:59:15,6,7,0.7,1,2,3,0,10,2,10,0,1,3
33,29,purchase,desktop,2025-11-19 11:29:09,3,27,1.0,0,3,1,0,11,2,11,0,1,3
37,15,cart,tablet,2025-11-19 11:33:16,7,13,0.7,1,1,0,2,11,2,10,0,1,3
45,7,view,desktop,2025-11-19 11:57:06,15,5,0.3,0,5,4,0,11,2,10,0,1,3
49,6,view,desktop,2025-11-19 11:57:48,19,4,0.3,1,5,2,0,11,2,10,0,1,3
28,5,view,mobile,2025-11-19 12:02:01,0,3,0.3,2,5,2,1,12,2,10,0,2,3
44,26,cart,desktop,2025-11-19 12:24:03,14,24,0.7,0,7,1,0,12,2,10,0,2,3
47,19,view,desktop,2025-11-19 12:29:49,17,17,0.3,1,4,1,0,12,2,10,0,2,3
31,3,view,desktop,2025-11-19 12:30:57,1,1,0.3,0,0,3,0,12,2,10,0,2,3
34,4,cart,mobile,2025-11-19 12:33:16,4,2,0.7,0,5,2,1,12,2,10,0,2,3
35,25,view,desktop,2025-11-19 12:37:11,5,23,0.3,0,7,2,0,12,2,10,0,2,3
39,20,view,mobile,2025-11-19 12:47:46,9,18,0.3,1,4,4,1,12,2,10,0,2,3
46,27,cart,desktop,2025-11-19 12:53:45,16,25,0.7,1,7,3,0,12,2,10,0,2,3
35,11,view,tablet,2025-11-19 12:56:12,5,9,0.3,0,2,3,2,12,2,10,0,2,3
40,30,view,desktop,2025-11-19 13:01:39,10,28,0.3,1,3,0,0,13,2,10,0,2,3
35,15,view,mobile,2025-11-19 13:05:45,5,13,0.3,0,1,0,1,13,2,10,0,2,3
39,18,cart,desktop,2025-11-19 13:36:09,9,16,0.7,1,0,5,0,13,2,10,0,2,3
32,9,view,mobile,2025-11-19 13:42:20,2,7,0.3,0,2,3,1,13,2,10,0,2,3
37,13,cart,mobile,2025-11-19 13:43:02,7,11,0.7,1,1,1,1,13,2,10,0,2,3
44,9,cart,tablet,2025-11-19 13:43:06,14,7,0.7,0,2,3,2,13,2,10,0,2,3
49,8,cart,desktop,2025-11-19 14:09:09,19,6,0.7,1,5,5,0,14,2,11,0,2,3
39,18,purchase,desktop,2025-11-19 14:20:09,9,16,1.0,1,0,5,0,14,2,10,0,2,3
46,25,cart,desktop,2025-11-19 14:28:26,16,23,0.7,1,7,2,0,14,2,10,0,2,3
45,5,view,mobile,2025-11-19 14:39:07,15,3,0.3,0,5,2,1,14,2,10,0,2,3
46,21,cart,mobile,2025-11-19 14:49:21,16,19,0.7,1,4,4,1,14,2,10,0,2,3
42,25,view,mobile,2025-11-19 15:00:57,12,23,0.3,0,7,2,1,15,2,10,0,2,3
37,24,view,desktop,2025-11-19 15:04:31,7,22,0.3,1,6,5,0,15,2,10,0,2,3
44,31,view,desktop,2025-11-19 15:07:09,14,29,0.3,0,3,0,0,15,2,11,0,2,3
33,19,cart,desktop,2025-11-19 15:09:42,3,17,0.7,0,4,1,0,15,2,10,0,2,3
45,8,cart,mobile,2025-11-19 15:10:26,15,6,0.7,0,5,5,1,15,2,10,0,2,3
34,20,cart,desktop,2025-11-19 15:10:42,4,18,0.7,0,4,4,0,15,2,10,0,2,3
28,13,view,desktop,2025-11-19 15:12:28,0,11,0.3,2,1,1,0,15,2,10,0,2,3
38,24,view,desktop,2025-11-19 15:26:33,8,22,0.3,1,6,5,0,15,2,10,0,2,3
46,4,view,desktop,2025-11-19 15:29:03,16,2,0.3,1,5,2,0,15,2,10,0,2,3
34,5,view,desktop,2025-11-19 15:39:50,4,3,0.3,0,5,2,0,15,2,10,0,2,3
35,25,view,desktop,2025-11-19 15:43:05,5,23,0.3,0,7,2,0,15,2,10,0,2,3
31,12,cart,mobile,2025-11-19 15:54:28,1,10,0.7,0,2,3,1,15,2,10,0,2,3
39,3,view,mobile,2025-11-19 16:02:05,9,1,0.3,1,0,3,1,16,2,10,0,2,3
43,14,cart,mobile,2025-11-19 16:16:53,13,12,0.7,0,1,1,1,16,2,10,0,2,3
48,20,purchase,desktop,2025-11-19 16:29:09,18,18,1.0,1,4,4,0,16,2,11,0,2,3
36,13,cart,mobile,2025-11-19 16:42:09,6,11,0.7,1,1,1,1,16,2,11,0,2,3
42,16,view,mobile,2025-11-19 16:57:09,12,14,0.3,0,0,0,1,16,2,11,0,2,3
36,16,view,mobile,2025-11-19 17:01:47,6,14,0.3,1,0,0,1,17,2,10,0,2,3
43,28,view,desktop,2025-11-19 17:09:37,13,26,0.3,0,3,4,0,17,2,10,0,2,3
28,13,view,mobile,2025-11-19 17:25:00,0,11,0.3,2,1,1,1,17,2,10,0,2,3
31,5,cart,mobile,2025-11-19 17:29:10,1,3,0.7,0,5,2,1,17,2,10,0,2,3
48,20,cart,desktop,2025-11-19 17:33:09,18,18,0.7,1,4,4,0,17,2,11,0,2,3
42,2,cart,desktop,2025-11-19 17:34:29,12,0,0.7,0,7,3,0,17,2,10,0,2,3
50,8,view,desktop,2025-11-19 17:47:13,20,6,0.3,1,5,5,0,17,2,10,0,2,3
38,19,cart,tablet,2025-11-19 17:50:03,8,17,0.7,1,4,1,2,17,2,10,0,2,3
47,15,cart,mobile,2025-11-19 17:52:09,17,13,0.7,1,1,0,1,17,2,10,0,2,3
47,23,cart,mobile,2025-11-19 17:59:48,17,21,0.7,1,6,5,1,17,2,10,0,2,3
37,8,view,mobile,2025-11-19 18:07:36,7,6,0.3,1,5,5,1,18,2,10,0,3,3
36,9,view,desktop,2025-11-19 18:10:50,6,7,0.3,1,2,3,0,18,2,10,0,3,3
34,22,cart,tablet,2025-11-19 18:11:05,4,20,0.7,0,6,5,2,18,2,10,0,3,3
39,11,view,desktop,2025-11-19 18:15:50,9,9,0.3,1,2,3,0,18,2,10,0,3,3
35,15,cart,desktop,2025-11-19 18:16:36,5,13,0.7,0,1,0,0,18,2,10,0,3,3
37,22,cart,mobile,2025-11-19 18:33:49,7,20,0.7,1,6,5,1,18,2,10,0,3,3
28,15,view,tablet,2025-11-19 18:38:59,0,13,0.3,2,1,0,2,18,2,10,0,3,3
50,23,view,desktop,2025-11-19 18:39:18,20,21,0.3,1,6,5,0,18,2,10,0,3,3
32,27,cart,mobile,2025-11-19 18:41:16,2,25,0.7,0,7,3,1,18,2,10,0,3,3
42,16,cart,mobile,2025-11-19 18:42:49,12,14,0.7,0,0,0,1,18,2,10,0,3,3
35,11,view,desktop,2025-11-19 18:46:34,5,9,0.3,0,2,3,0,18,2,10,0,3,3
43,11,cart,desktop,2025-11-19 18:52:29,13,9,0.7,0,2,3,0,18,2,10,0,3,3
39,7,view,desktop,2025-11-19 18:55:11,9,5,0.3,1,5,4,0,18,2,10,0,3,3
42,6,cart,tablet,2025-11-19 19:03:05,12,4,0.7,0,5,2,2,19,2,10,0,3,3
34,30,purchase,tablet,2025-11-19 19:06:09,4,28,1.0,0,3,0,2,19,2,11,0,3,3
34,8,view,tablet,2025-11-19 19:27:09,4,6,0.3,0,5,5,2,19,2,11,0,3,3
32,5,view,mobile,2025-11-19 19:39:52,2,3,0.3,0,5,2,1,19,2,10,0,3,3
34,8,cart,tablet,2025-11-19 19:49:09,4,6,0.7,0,5,5,2,19,2,11,0,3,3
34,13,view,tablet,2025-11-19 19:51:19,4,11,0.3,0,1,1,2,19,2,10,0,3,3
39,7,purchase,desktop,2025-11-19 19:57:11,9,5,1.0,1,5,4,0,19,2,10,0,3,3
39,20,cart,mobile,2025-11-19 20:05:13,9,18,0.7,1,4,4,1,20,2,10,0,3,3
49,20,view,mobile,2025-11-19 20:07:15,19,18,0.3,1,4,4,1,20,2,10,0,3,3
42,4,view,mobile,2025-11-19 20:07:57,12,2,0.3,0,5,2,1,20,2,10,0,3,3
36,18,cart,mobile,2025-11-19 20:25:20,6,16,0.7,1,0,5,1,20,2,10,0,3,3
41,9,view,tablet,2025-11-19 20:34:11,11,7,0.3,0,2,3,2,20,2,10,0,3,3
42,3,view,desktop,2025-11-19 20:34:39,12,1,0.3,0,0,3,0,20,2,10,0,3,3
48,12,view,mobile,2025-11-19 20:41:23,18,10,0.3,1,2,3,1,20,2,10,0,3,3
50,28,cart,mobile,2025-11-19 20:52:19,20,26,0.7,1,3,4,1,20,2,10,0,3,3
41,4,cart,mobile,2025-11-19 20:58:36,11,2,0.7,0,5,2,1,20,2,10,0,3,3
50,26,view,desktop,2025-11-19 21:21:33,20,24,0.3,1,7,1,0,21,2,11,0,3,3
33,29,view,desktop,2025-11-19 21:22:46,3,27,0.3,0,3,1,0,21,2,11,0,3,3
33,29,cart,desktop,2025-11-19 21:22:52,3,27,0.7,0,3,1,0,21,2,11,0,3,3
33,29,purchase,desktop,2025-11-19 21:23:23,3,27,1.0,0,3,1,0,21,2,11,0,3,3
33,7,view,desktop,2025-11-19 21:24:34,3,5,0.3,0,5,4,0,21,2,11,0,3,3
50,8,view,desktop,2025-11-19 21:29:43,20,6,0.3,1,5,5,0,21,2,11,0,3,3
34,18,view,desktop,2025-11-19 21:32:17,4,16,0.3,0,0,5,0,21,2,10,0,3,3
50,22,cart,mobile,2025-11-19 21:33:38,20,20,0.7,1,6,5,1,21,2,10,0,3,3
50,5,view,desktop,2025-11-19 21:33:46,20,3,0.3,1,5,2,0,21,2,11,0,3,3
50,5,cart,desktop,2025-11-19 21:33:48,20,3,0.7,1,5,2,0,21,2,11,0,3,3
50,5,purchase,desktop,2025-11-19 21:33:56,20,3,1.0,1,5,2,0,21,2,11,0,3,3
50,8,view,desktop,2025-11-19 21:35:29,20,6,0.3,1,5,5,0,21,2,11,0,3,3
28,13,view,desktop,2025-11-19 21:47:47,0,11,0.3,2,1,1,0,21,2,10,0,3,3
41,9,purchase,desktop,2025-11-19 22:00:11,11,7,1.0,0,2,3,0,22,2,10,0,3,3
38,11,cart,desktop,2025-11-19 22:08:09,8,9,0.7,1,2,3,0,22,2,11,0,3,3
33,5,view,desktop,2025-11-19 22:09:08,3,3,0.3,0,5,2,0,22,2,11,0,3,3
33,5,cart,desktop,2025-11-19 22:09:37,3,3,0.7,0,5,2,0,22,2,11,0,3,3
33,5,purchase,desktop,2025-11-19 22:09:59,3,3,1.0,0,5,2,0,22,2,11,0,3,3
33,3,view,desktop,2025-11-19 22:12:27,3,1,0.3,0,0,3,0,22,2,11,0,3,3
40,24,cart,tablet,2025-11-19 22:13:27,10,22,0.7,1,6,5,2,22,2,10,0,3,3
45,3,view,desktop,2025-11-19 22:17:20,15,1,0.3,0,0,3,0,22,2,10,0,3,3
38,17,view,desktop,2025-11-19 22:27:20,8,15,0.3,1,0,4,0,22,2,10,0,3,3
48,3,cart,desktop,2025-11-19 22:28:28,18,1,0.7,1,0,3,0,22,2,10,0,3,3
40,24,purchase,desktop,2025-11-19 22:38:27,10,22,1.0,1,6,5,0,22,2,10,0,3,3
28,5,purchase,mobile,2025-11-19 22:42:38,0,3,1.0,2,5,2,1,22,2,10,0,3,3
42,25,cart,desktop,2025-11-19 22:59:17,12,23,0.7,0,7,2,0,22,2,10,0,3,3
33,7,view,desktop,2025-11-19 23:01:09,3,5,0.3,0,5,4,0,23,2,11,0,3,3
36,26,view,desktop,2025-11-19 23:20:09,6,24,0.3,1,7,1,0,23,2,11,0,3,3
33,7,cart,desktop,2025-11-19 23:29:09,3,5,0.7,0,5,4,0,23,2,11,0,3,3
36,26,cart,desktop,2025-11-19 23:36:09,6,24,0.7,1,7,1,0,23,2,11,0,3,3
33,24,view,mobile,2025-11-19 23:53:57,3,22,0.3,0,6,5,1,23,2,10,0,3,3
43,10,cart,desktop,2025-11-19 23:56:28,13,8,0.7,0,2,3,0,23,2,10,0,3,3
35,25,cart,mobile,2025-11-20 00:02:59,5,23,0.7,0,7,2,1,0,3,10,0,0,3
31,22,view,desktop,2025-11-20 00:16:02,1,20,0.3,0,6,5,0,0,3,10,0,0,3
44,20,view,mobile,2025-11-20 00:18:02,14,18,0.3,0,4,4,1,0,3,10,0,0,3
35,31,cart,desktop,2025-11-20 00:24:43,5,29,0.7,0,3,0,0,0,3,10,0,0,3
37,28,view,desktop,2025-11-20 00:39:26,7,26,0.3,1,3,4,0,0,3,10,0,0,3
43,23,view,mobile,2025-11-20 00:55:20,13,21,0.3,0,6,5,1,0,3,10,0,0,3
38,27,cart,desktop,2025-11-20 01:07:08,8,25,0.7,1,7,3,0,1,3,10,0,0,3
36,16,view,tablet,2025-11-20 01:10:29,6,14,0.3,1,0,0,2,1,3,10,0,0,3
36,31,cart,mobile,2025-11-20 01:11:22,6,29,0.7,1,3,0,1,1,3,10,0,0,3
44,13,cart,tablet,2025-11-20 01:13:48,14,11,0.7,0,1,1,2,1,3,10,0,0,3
50,19,view,tablet,2025-11-20 01:14:44,20,17,0.3,1,4,1,2,1,3,10,0,0,3
47,4,cart,mobile,2025-11-20 01:30:14,17,2,0.7,1,5,2,1,1,3,10,0,0,3
32,19,view,desktop,2025-11-20 01:31:18,2,17,0.3,0,4,1,0,1,3,10,0,0,3
46,15,view,mobile,2025-11-20 01:44:12,16,13,0.3,1,1,0,1,1,3,10,0,0,3
43,6,cart,desktop,2025-11-20 01:44:23,13,4,0.7,0,5,2,0,1,3,10,0,0,3
45,10,view,mobile,2025-11-20 01:46:27,15,8,0.3,0,2,3,1,1,3,10,0,0,3
37,29,view,tablet,2025-11-20 02:19:00,7,27,0.3,1,3,1,2,2,3,10,0,0,3
50,14,view,desktop,2025-11-20 02:28:16,20,12,0.3,1,1,1,0,2,3,10,0,0,3
50,16,view,mobile,2025-11-20 02:38:31,20,14,0.3,1,0,0,1,2,3,10,0,0,3
48,20,cart,mobile,2025-11-20 03:02:23,18,18,0.7,1,4,4,1,3,3,10,0,0,3
38,9,cart,desktop,2025-11-20 03:06:09,8,7,0.7,1,2,3,0,3,3,11,0,0,3
34,17,view,tablet,2025-11-20 03:07:58,4,15,0.3,0,0,4,2,3,3,10,0,0,3
47,5,purchase,desktop,2025-11-20 03:13:48,17,3,1.0,1,5,2,0,3,3,10,0,0,3
34,8,cart,mobile,2025-11-20 03:14:24,4,6,0.7,0,5,5,1,3,3,10,0,0,3
44,10,view,desktop,2025-11-20 03:29:08,14,8,0.3,0,2,3,0,3,3,10,0,0,3
33,19,view,mobile,2025-11-20 03:52:44,3,17,0.3,0,4,1,1,3,3,10,0,0,3
49,3,cart,mobile,2025-11-20 03:57:09,19,1,0.7,1,0,3,1,3,3,11,0,0,3
48,20,purchase,desktop,2025-11-20 03:59:23,18,18,1.0,1,4,4,0,3,3,10,0,0,3
37,8,view,desktop,2025-11-20 04:06:26,7,6,0.3,1,5,5,0,4,3,10,0,0,3
39,17,view,desktop,2025-11-20 04:08:55,9,15,0.3,1,0,4,0,4,3,10,0,0,3
43,10,view,desktop,2025-11-20 04:13:30,13,8,0.3,0,2,3,0,4,3,10,0,0,3
47,27,view,desktop,2025-11-20 04:15:44,17,25,0.3,1,7,3,0,4,3,10,0,0,3
35,26,cart,desktop,2025-11-20 04:16:03,5,24,0.7,0,7,1,0,4,3,10,0,0,3
43,10,view,mobile,2025-11-20 04:29:03,13,8,0.3,0,2,3,1,4,3,10,0,0,3
49,14,cart,desktop,2025-11-20 04:31:32,19,12,0.7,1,1,1,0,4,3,10,0,0,3
43,29,cart,mobile,2025-11-20 04:34:34,13,27,0.7,0,3,1,1,4,3,10,0,0,3
37,29,cart,mobile,2025-11-20 04:44:37,7,27,0.7,1,3,1,1,4,3,10,0,0,3
44,20,view,mobile,2025-11-20 04:44:58,14,18,0.3,0,4,4,1,4,3,10,0,0,3
40,4,cart,desktop,2025-11-20 04:45:20,10,2,0.7,1,5,2,0,4,3,10,0,0,3
50,5,view,desktop,2025-11-20 04:47:09,20,3,0.3,1,5,2,0,4,3,10,0,0,3
35,31,view,mobile,2025-11-20 04:54:58,5,29,0.3,0,3,0,1,4,3,10,0,0,3
35,30,view,desktop,2025-11-20 05:00:09,5,28,0.3,0,3,0,0,5,3,11,0,0,3
47,4,view,desktop,2025-11-20 05:23:14,17,2,0.3,1,5,2,0,5,3,10,0,0,3
44,26,view,mobile,2025-11-20 05:42:16,14,24,0.3,0,7,1,1,5,3,10,0,0,3
44,26,purchase,mobile,2025-11-20 05:55:16,14,24,1.0,0,7,1,1,5,3,10,0,0,3
48,24,cart,desktop,2025-11-20 05:57:23,18,22,0.7,1,6,5,0,5,3,10,0,0,3
36,19,cart,tablet,2025-11-20 06:00:34,6,17,0.7,1,4,1,2,6,3,10,0,1,3
36,3,view,mobile,2025-11-20 06:00:47,6,1,0.3,1,0,3,1,6,3,10,0,1,3
33,23,purchase,tablet,2025-11-20 06:28:09,3,21,1.0,0,6,5,2,6,3,11,0,1,3
39,18,purchase,mobile,2025-11-20 06:33:29,9,16,1.0,1,0,5,1,6,3,10,0,1,3
43,20,view,tablet,2025-11-20 06:34:30,13,18,0.3,0,4,4,2,6,3,10,0,1,3
45,8,purchase,tablet,2025-11-20 06:40:24,15,6,1.0,0,5,5,2,6,3,10,0,1,3
43,23,view,desktop,2025-11-20 06:42:27,13,21,0.3,0,6,5,0,6,3,10,0,1,3
36,19,purchase,tablet,2025-11-20 06:46:34,6,17,1.0,1,4,1,2,6,3,10,0,1,3
32,9,cart,desktop,2025-11-20 06:49:26,2,7,0.7,0,2,3,0,6,3,10,0,1,3
36,3,view,tablet,2025-11-20 06:52:01,6,1,0.3,1,0,3,2,6,3,10,0,1,3
28,5,view,desktop,2025-11-20 07:05:38,0,3,0.3,2,5,2,0,7,3,10,0,1,3
33,22,cart,desktop,2025-11-20 07:08:04,3,20,0.7,0,6,5,0,7,3,10,0,1,3
33,24,cart,desktop,2025-11-20 07:08:09,3,22,0.7,0,6,5,0,7,3,10,0,1,3
34,19,view,mobile,2025-11-20 07:12:25,4,17,0.3,0,4,1,1,7,3,10,0,1,3
33,19,cart,desktop,2025-11-20 07:19:18,3,17,0.7,0,4,1,0,7,3,10,0,1,3
28,6,view,desktop,2025-11-20 07:33:33,0,4,0.3,2,5,2,0,7,3,10,0,1,3
48,9,view,mobile,2025-11-20 07:40:31,18,7,0.3,1,2,3,1,7,3,10,0,1,3
48,6,cart,desktop,2025-11-20 07:42:40,18,4,0.7,1,5,2,0,7,3,10,0,1,3
31,22,view,mobile,2025-11-20 09:03:11,1,20,0.3,0,6,5,1,9,3,10,0,1,3
28,8,view,desktop,2025-11-20 09:06:16,0,6,0.3,2,5,5,0,9,3,10,0,1,3
35,14,view,desktop,2025-11-20 09:06:56,5,12,0.3,0,1,1,0,9,3,10,0,1,3
47,28,view,desktop,2025-11-20 09:10:51,17,26,0.3,1,3,4,0,9,3,10,0,1,3
44,27,purchase,mobile,2025-11-20 09:28:41,14,25,1.0,0,7,3,1,9,3,10,0,1,3
34,5,purchase,tablet,2025-11-20 09:40:33,4,3,1.0,0,5,2,2,9,3,10,0,1,3
37,2,view,mobile,2025-11-20 09:41:09,7,0,0.3,1,7,3,1,9,3,11,0,1,3
44,31,view,mobile,2025-11-20 09:50:06,14,29,0.3,0,3,0,1,9,3,10,0,1,3
49,12,cart,mobile,2025-11-20 10:06:29,19,10,0.7,1,2,3,1,10,3,10,0,1,3
28,27,view,desktop,2025-11-20 10:12:59,0,25,0.3,2,7,3,0,10,3,10,0,1,3
42,24,cart,mobile,2025-11-20 10:23:13,12,22,0.7,0,6,5,1,10,3,10,0,1,3
40,21,view,tablet,2025-11-20 10:27:58,10,19,0.3,1,4,4,2,10,3,10,0,1,3
41,17,cart,mobile,2025-11-20 10:39:49,11,15,0.7,0,0,4,1,10,3,10,0,1,3
47,28,view,desktop,2025-11-20 10:40:27,17,26,0.3,1,3,4,0,10,3,10,0,1,3
47,28,view,desktop,2025-11-20 10:45:16,17,26,0.3,1,3,4,0,10,3,10,0,1,3
40,10,view,mobile,2025-11-20 10:59:05,10,8,0.3,1,2,3,1,10,3,10,0,1,3
46,23,view,mobile,2025-11-20 11:17:40,16,21,0.3,1,6,5,1,11,3,10,0,1,3
41,15,view,desktop,2025-11-20 11:26:52,11,13,0.3,0,1,0,0,11,3,10,0,1,3
40,10,cart,tablet,2025-11-20 11:31:05,10,8,0.7,1,2,3,2,11,3,10,0,1,3
34,17,cart,desktop,2025-11-20 11:35:12,4,15,0.7,0,0,4,0,11,3,10,0,1,3
40,30,view,mobile,2025-11-20 11:40:05,10,28,0.3,1,3,0,1,11,3,10,0,1,3
47,30,view,mobile,2025-11-20 11:47:09,17,28,0.3,1,3,0,1,11,3,11,0,1,3
50,8,cart,mobile,2025-11-20 11:52:05,20,6,0.7,1,5,5,1,11,3,10,0,1,3
40,10,purchase,mobile,2025-11-20 11:57:05,10,8,1.0,1,2,3,1,11,3,10,0,1,3
44,20,view,tablet,2025-11-20 11:57:52,14,18,0.3,0,4,4,2,11,3,10,0,1,3
39,3,view,mobile,2025-11-20 12:00:57,9,1,0.3,1,0,3,1,12,3,10,0,2,3
32,3,view,mobile,2025-11-20 12:13:52,2,1,0.3,0,0,3,1,12,3,10,0,2,3
44,10,view,desktop,2025-11-20 12:17:47,14,8,0.3,0,2,3,0,12,3,10,0,2,3
40,31,cart,mobile,2025-11-20 12:28:00,10,29,0.7,1,3,0,1,12,3,10,0,2,3
36,6,cart,desktop,2025-11-20 12:29:45,6,4,0.7,1,5,2,0,12,3,10,0,2,3
50,8,purchase,mobile,2025-11-20 12:36:05,20,6,1.0,1,5,5,1,12,3,10,0,2,3
32,5,view,tablet,2025-11-20 12:38:23,2,3,0.3,0,5,2,2,12,3,10,0,2,3
40,24,view,desktop,2025-11-20 12:41:01,10,22,0.3,1,6,5,0,12,3,10,0,2,3
28,23,view,desktop,2025-11-20 12:47:17,0,21,0.3,2,6,5,0,12,3,10,0,2,3
31,3,purchase,mobile,2025-11-20 12:50:09,1,1,1.0,0,0,3,1,12,3,11,0,2,3
42,24,view,desktop,2025-11-20 12:57:26,12,22,0.3,0,6,5,0,12,3,10,0,2,3
41,21,view,desktop,2025-11-20 12:59:27,11,19,0.3,0,4,4,0,12,3,10,0,2,3
47,23,view,mobile,2025-11-20 13:02:09,17,21,0.3,1,6,5,1,13,3,11,0,2,3
39,9,cart,mobile,2025-11-20 13:04:11,9,7,0.7,1,2,3,1,13,3,10,0,2,3
47,28,cart,desktop,2025-11-20 13:04:48,17,26,0.7,1,3,4,0,13,3,10,0,2,3
41,9,cart,desktop,2025-11-20 13:06:57,11,7,0.7,0,2,3,0,13,3,10,0,2,3
37,24,cart,mobile,2025-11-20 13:08:06,7,22,0.7,1,6,5,1,13,3,10,0,2,3
45,10,view,mobile,2025-11-20 13:18:49,15,8,0.3,0,2,3,1,13,3,10,0,2,3
40,31,purchase,desktop,2025-11-20 13:27:00,10,29,1.0,1,3,0,0,13,3,10,0,2,3
39,23,view,tablet,2025-11-20 13:30:09,9,21,0.3,1,6,5,2,13,3,11,0,2,3
44,31,view,mobile,2025-11-20 13:34:53,14,29,0.3,0,3,0,1,13,3,10,0,2,3
36,4,view,desktop,2025-11-20 13:46:51,6,2,0.3,1,5,2,0,13,3,10,0,2,3
32,31,view,mobile,2025-11-20 13:50:44,2,29,0.3,0,3,0,1,13,3,10,0,2,3
45,23,view,desktop,2025-11-20 13:53:57,15,21,0.3,0,6,5,0,13,3,10,0,2,3
43,11,cart,mobile,2025-11-20 13:54:45,13,9,0.7,0,2,3,1,13,3,10,0,2,3
36,29,view,desktop,2025-11-20 14:02:22,6,27,0.3,1,3,1,0,14,3,10,0,2,3
50,3,cart,tablet,2025-11-20 14:05:03,20,1,0.7,1,0,3,2,14,3,10,0,2,3
43,29,view,desktop,2025-11-20 14:39:55,13,27,0.3,0,3,1,0,14,3,10,0,2,3
44,23,view,mobile,2025-11-20 14:45:09,14,21,0.3,0,6,5,1,14,3,10,0,2,3
43,24,view,desktop,2025-11-20 15:47:46,13,22,0.3,0,6,5,0,15,3,10,0,2,3
28,21,view,tablet,2025-11-20 15:53:06,0,19,0.3,2,4,4,2,15,3,10,0,2,3
43,2,cart,mobile,2025-11-20 16:02:16,13,0,0.7,0,7,3,1,16,3,10,0,2,3
40,20,view,desktop,2025-11-20 16:17:10,10,18,0.3,1,4,4,0,16,3,10,0,2,3
32,29,view,mobile,2025-11-20 16:25:52,2,27,0.3,0,3,1,1,16,3,10,0,2,3
37,8,view,mobile,2025-11-20 16:30:40,7,6,0.3,1,5,5,1,16,3,10,0,2,3
31,12,cart,mobile,2025-11-20 16:45:15,1,10,0.7,0,2,3,1,16,3,10,0,2,3
44,31,view,desktop,2025-11-20 16:46:09,14,29,0.3,0,3,0,0,16,3,11,0,2,3
37,6,view,desktop,2025-11-20 16:48:09,7,4,0.3,1,5,2,0,16,3,11,0,2,3
38,20,view,mobile,2025-11-20 16:51:29,8,18,0.3,1,4,4,1,16,3,10,0,2,3
31,5,view,desktop,2025-11-20 17:00:09,1,3,0.3,0,5,2,0,17,3,11,0,2,3
